firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST217,2019-04-18 00:05:27 +0000 UTC,UmF0aW5nLTMxNjE3Nzky,3,3,3,1.0,5,"Her assignments were fair and reasonable. I also like how she believes in donating her time to do genealogy for others As a note, Professor Auman is slightly passive aggressive. It seems to me that there are times when she acts happy but is actually quite irked. She also won&#39;t continue talking until there aren&#39;t any distractions going on in class.",Respected--Accessible outside class--Clear grading criteria,,Not sure yet,non mandatory,True,False,[],0,0
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST217,2016-12-06 19:52:59 +0000 UTC,UmF0aW5nLTI3MzU3NzIz,5,4,5,1.0,0,"Professor Auman is a great professor. She explains things nicely and is very helpful. For this class, you will have a 50 hour research project and be required to write several papers, but none of them are too difficult. She is extremely helpful and gives you plenty of time. I would highly recommend her!",ACCESSIBLE OUTSIDE CLASS--SO MANY PAPERS--Amazing lectures,,,mandatory,True,False,[],0,2
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST220,2015-11-16 21:54:27 +0000 UTC,UmF0aW5nLTI1NDI2MjEy,1,5,2,,5,"Karen Auman&#39;s class is focused on writing/english, not necessarily history. All assignments and exams are written papers. If you don&#39;t know how to write, this class is not for you. Some things she says are false or not strongly supported but she stands by them as if they were facts.",,,Not sure yet,mandatory,True,False,[],0,1
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST220,2015-09-30 19:40:00 +0000 UTC,UmF0aW5nLTI1MjE5NDQy,3,4,3,,4,It was almost all based on readings. gives pop quizzes in class on occasion based on reading assignments. Memorize the book to get an A.,,,A,mandatory,True,False,[],0,2
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST220,2015-01-02 12:02:11 +0000 UTC,UmF0aW5nLTI0MjE1OTM4,4,3,4,,2,"Professor Auman was an adequate teacher.  Her expectations were fairly clear and there were not too many assignments.  She did explain the material.  However, her lectures were not very interesting and she taught a cookie-cutter version of history.  She never really challenged my perspectives and wasn&#39;t very open minded.",,,,,True,False,[],0,3
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST220,2015-01-02 11:58:49 +0000 UTC,UmF0aW5nLTI0MjE1OTIy,4,3,4,,2,"Professor Auman was an adequate teacher.  Her expectations were fairly clear and there were not too many assignments.  She did explain the material.  However, her lectures were not very interesting and she taught a cookie-cutter version of history.  She never really challenged my perspectives or shed new light on the subject matter. ",,,,,True,False,[],0,1
Karen,Auman,VGVhY2hlci0xOTM0Mzcz,History,Brigham Young University,HIST220,2014-11-18 02:09:49 +0000 UTC,UmF0aW5nLTIzODM2OTgy,4,3,4,,5,"Pr Auman makes US History soooo interesting! I thought I would hate this class but it ended up being one of my favorites! Her lectures are very clear and she is always ready to answer questions. Sometimes the readings can be long, but always very interesting and carefully chosen. If you take good notes and do the readings, you should do fine.",,,,mandatory,True,False,[],1,1
Samuel,Richards,VGVhY2hlci0xOTM0NjUy,Music,Brigham Young University,MUSIC296,2015-04-02 12:43:02 +0000 UTC,UmF0aW5nLTI0NTM2Mzgx,3,2,5,,1,"Dr. Richards is a musical genius. I love his class because you&#39;re excited to be there. No tough homework, 1 some-what hard mid-term. He helps you become excited about what he&#39;s talking about. I&#39;d definitely take another class from him. ",,,,,True,False,[],0,1
Samuel,Richards,VGVhY2hlci0xOTM0NjUy,Music,Brigham Young University,MUSIC195,2014-12-31 05:00:06 +0000 UTC,UmF0aW5nLTI0MjA5Mjg0,3,1,5,,1,"Take a class from Dr. Richards. It&#39;s an incredible experience. He approaches things unconventionally, more open minded and participation-based than most classes. Class is personal, casual, and a genuinely fun experience. If you like rigidly structured classes, it&#39;s not for you, but it is if you like to learn from a personal &amp; meaningful standpoint.",,,,,True,False,[],0,2
Rachel,Gilman,VGVhY2hlci0xOTM1MTAz,Writing,Brigham Young University,WRITING150,2016-12-08 12:51:28 +0000 UTC,UmF0aW5nLTI3Mzg4NjE4,5,1,5,1.0,0,"Honestly, Rachel is the best.  She&#39;s super chill and is always willing to help out.  There&#39;s barely any homework and only 3 essays throughout the semester.  She gives you a rubric before each essay, and as long as you follow it, you&#39;ll easily get an A.",Gives good feedback--Clear grading criteria--Caring,,A,non mandatory,True,False,[],0,0
Rachel,Gilman,VGVhY2hlci0xOTM1MTAz,Writing,Brigham Young University,WRTG150,2016-05-03 22:43:05 +0000 UTC,UmF0aW5nLTI2NDU3ODM0,4,2,4,,0,"Rachel was a great teacher and I would totally recommend her. She is very relaxed, and grades fairly easy if you show that you put time and thought into your papers.",,,A,non mandatory,True,False,[],0,0
Rachel,Gilman,VGVhY2hlci0xOTM1MTAz,Writing,Brigham Young University,WRTG150,2016-04-05 13:13:21 +0000 UTC,UmF0aW5nLTI2MjMzNzA2,4,2,5,,3,"Great teacher, makes class more interesting. Only have to write 3 papers for all Writing 150 classes. Gives extra credit opportunities to go to the writing center before turning in papers. Replies to your emails and is helpful. Fair with grading and allows you to re-write your papers if you aren&#39;t happy with the grade. Defiantly would recommend!",,,A,mandatory,True,False,[],0,0
Rachel,Gilman,VGVhY2hlci0xOTM1MTAz,Writing,Brigham Young University,WRTG150,2014-11-04 02:55:29 +0000 UTC,UmF0aW5nLTIzNzM3ODQ2,4,3,5,,4,"Rachel was awesome!!  She&#39;s very intelligent and knows what she&#39;s talking about. However, she doesn&#39;t expect you to know everything.  She gives great feedback on papers and is always super helpful if something isn&#39;t clear. I would definitely take from her again!",,,,,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS320,2020-06-12 00:27:08 +0000 UTC,UmF0aW5nLTMzNDI5MDE4,4,4,4,0.0,5,"Professor Wilson is a really nice person. For this class, however, the grading is pretty hard core. If you are somebody who wants to breeze through an easy writing class, he is not your guy. On the flip side, if you really want to come out of a class with some legitimate portfolio ready papers, consider Prof. Wilson.",Accessible outside class--Tough grader,,,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS235,2020-04-28 06:28:52 +0000 UTC,UmF0aW5nLTMzMTQ1Mjk4,5,3,5,1.0,5,"Prof Wilson is such a good guy, really knows his stuff, really caring, and wants to help you understand the concepts and succeed. 10/10 Class",Respected--Inspirational--Caring,,,,False,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS235,2020-04-18 13:56:54 +0000 UTC,UmF0aW5nLTMzMDgxNDM3,5,4,5,1.0,5,"Really great teacher and knows his stuff! Lots of reading and quizzes that require you to be specific. Classes are more about doing case studies than actual lectures. Although tests matter, projects also contribute to a lot of your grade. You do have to put a little more effort to get an A in this class though. However, I really enjoyed it overall",Respected--Get ready to read,,,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS320,2019-10-17 19:43:46 +0000 UTC,UmF0aW5nLTMyMjk0Nzgz,4,3,4,1.0,5,"Wilsons 320 class is very applicable to the field. I love his grading system for assignments He has you turn in an ungraded first draft, then gives feedback, and then has you turn in the final. He really wants you to learn the material. He tries not to give useless assignments.",Gives good feedback--Clear grading criteria--Caring,,A,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS320,2019-06-27 17:09:07 +0000 UTC,UmF0aW5nLTMyMDYyODIz,5,4,5,1.0,0,You have to work super hard but it&#39;s completely worth it. Prof Wilson wants you to succeed and is gonna give you the feedback you need to make that happen. Expect to go through a lot of drafts but at the end you&#39;ll have portfolio-worthy pieces. Highly recommend,Gives good feedback--Respected--Caring,,,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS239,2019-04-22 22:05:10 +0000 UTC,UmF0aW5nLTMxNjQ2MjEw,5,4,5,1.0,5,"One of the best professors I&#39;ve taken at BYU! Such a caring guy, loves to interact with his students, and will always listen to you if you have questions. Tough class, and we read the whole textbook and part of another, but worth it. I feel like what I learned will stick with me. 10/10 would take him again!",Get ready to read--Skip class? You won't pass.--Caring,,,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS320,2017-07-18 11:22:49 +0000 UTC,UmF0aW5nLTI4NTM5MDU5,5,4,5,1.0,5,"Professor Wilson teaches a tough class. But unlike any other class I have ever taken at BYU, his class taught me more real life skills than ANY other class by far. He is highly organized, professional and sympathetic to those who work hard to succeed (or get an A). I highly recommend meeting with him for grades you&#39;re not happy with.",Tough Grader--Gives good feedback--ACCESSIBLE OUTSIDE CLASS,,A,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS421,2017-04-18 21:59:24 +0000 UTC,UmF0aW5nLTI4MDczODA4,5,4,5,1.0,5,"A very time-intensive class, but one that will actually prepare you for the real world. Professor Wilson is super innovative and I really respect him for that. He&#39;s understanding and he&#39;s doesn&#39;t just do things for no reason like some professors do. He&#39;s a real tough grader, but if you listen to his feedback, then you&#39;ll become a much better writer",Tough Grader--Gives good feedback--GROUP PROJECTS,,,mandatory,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS310,2016-10-13 21:23:45 +0000 UTC,UmF0aW5nLTI3MDM2OTE1,4,4,4,1.0,5,Great professor. Have had him twice. He is a tough grader but very specific with what he wants. He is willing to go over what you missed though and is really helpful. Expect LOTS of reading. Very on the ball and expects you to be too.,Gives good feedback--Get ready to read--ACCESSIBLE OUTSIDE CLASS,,A,mandatory,True,False,[],0,2
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS310,2016-05-17 13:59:53 +0000 UTC,UmF0aW5nLTI2NTk3OTQ5,1,5,2,,5,Professor Wilson has been disrespectful towards students. His emails will leave you angry and then afraid to see him in class. He prides himself on grading harder than any other professor and this class was the least important class I&#39;ve taken at BYU. Not worth the homework and headache.,,,B+,mandatory,True,False,[],1,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,235,2015-04-24 15:44:45 +0000 UTC,UmF0aW5nLTI0NjY0MzAz,5,3,5,,5,"Excellent teacher. Learned more in his class than any other comms class. He is beyond helpful, listens to every question you have, and wants you to do good. His tests are difficult but he  helps you a lot. Wish I could take all comms classes through him!",,,,,True,False,[],0,0
Christopher,Wilson,VGVhY2hlci0xOTM1NTQ3,Communication,Brigham Young University,COMMS421,2014-11-04 17:27:22 +0000 UTC,UmF0aW5nLTIzNzQyMjI5,4,3,5,,3,Wilson was a great teacher and wonderful guy. He gave you a ton of feedback on your work though sometimes you got a lower grade than expected. If you visit with him he gives great pointers on how to improve your writing. You will have to learn some of the adobe products. No tests or quizzes but a bit of reading. Stellar guy. Would take again.,,,A,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL250,2019-12-11 20:25:27 +0000 UTC,UmF0aW5nLTMyNjE0MTMy,5,1,5,1.0,0,I love this class! Brother Woodward is an exceptional teacher (and possibly a genius) when it comes to teaching religion classes. And he is absolutely HILARIOUS! He makes going to class actually enjoyable.,Inspirational--Hilarious--Amazing lectures,,A+,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL250C,2019-10-03 20:07:34 +0000 UTC,UmF0aW5nLTMyMjYxODk4,1,3,1,0.0,0,You get failed on assignments for not showing up in class even if the assignments are completed and turned in on time. Your graded on the quality of notes you take and get failed if they were not done in class. It doesn&#39;t matter why you were unable to attend.,Get ready to read--Skip class? You won't pass.--Tough grader,,B,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL200,2019-07-15 19:05:25 +0000 UTC,UmF0aW5nLTMyMDk4NDUz,5,2,5,1.0,0,"I believe that Brother Woodward is definitely the best teacher to take this class from. I have had other religion teachers, and I can say that Brother Woodward has been my favorite teacher so far. I even signed up to take another class from him next semester.",Respected--Accessible outside class--Inspirational,,A+,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL324,2019-04-18 19:46:40 +0000 UTC,UmF0aW5nLTMxNjI0ODY3,5,4,5,1.0,0,"I had Bro Woodward for The Eternal Family class. He teaches very clearly and also adds humor to his lectures. He gives students great counsel from the prophets and scriptures about the things we cover in class! Some of the reading is really long, so dont procrastinate assignments. Other than that, I learn a lot from his teaching!",Get ready to read--Hilarious--Amazing lectures,,A,mandatory,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA121,2017-01-11 02:33:02 +0000 UTC,UmF0aW5nLTI3NzEzNTMw,5,2,5,1.0,0,"TAKE PROFESSOR WOODWARD FOR ALL RELIGION CLASSES POSSIBLE. I have never enjoyed a class more than his.  His class is extremely organized and he gives you everything you need to succeed. All possible exam questions are given before each class, and he gives VERY in-depth reviews. This man is absolutely hilarious. He makes the class enjoyable.",Skip class? You won't pass.--Hilarious--Amazing lectures,,A,mandatory,True,False,[],1,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-12-06 12:03:18 +0000 UTC,UmF0aW5nLTI3MzQ4OTMy,1,4,1,0.0,5,"Prof. Woodward has weekly quizzes, written assignments and attendance points. The lectures are interesting and shares new facts about the BOM. But  quizzes are SUPER difficult and questions are not very clear, you will have to read the chapters 3 times to even see what he wants you to from the BOM.",GRADED BY FEW THINGS,,B+,,True,False,[],12,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL324,2016-06-25 11:52:31 +0000 UTC,UmF0aW5nLTI2NzU3MDkx,5,2,5,1.0,0,He helped me better understand controversial topics in church history which significantly strengthened my testimony. He used great sources to back up everything he taught. Always willing to stay and talk about personal concerns or questions/doubts. He genuinely cared about me. One of the best teachers I have had so far!,,,A,mandatory,True,False,[],1,5
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL324,2016-06-20 18:52:15 +0000 UTC,UmF0aW5nLTI2NzQyMzYw,5,3,5,1.0,0,"Professor Woodward is a fantastic teacher. He is very solid. He knows his stuff and he doesn&#39;t really mess around. He is hilarious, however. His class is set up in such a way that you know exactly what to expect. All the quizzes and tests are open note, open book. His class isn&#39;t the easiest, but if you show up and do the work, you will get an A.",,,A,mandatory,True,False,[],0,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-05-09 19:42:51 +0000 UTC,UmF0aW5nLTI2NTE3ODcy,5,2,5,,5,I would recommend Brother Woodard to everyone!!! His class is very straight forward. His tests are straight from the study guide. If you go to the review you will pass the test. I have never learned so much in a religion class. My testimony was strengthened so much! Beware of the paper at the end though... start working on it early!,,,A,mandatory,True,False,[],0,3
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL122,2016-05-02 18:57:41 +0000 UTC,UmF0aW5nLTI2NDQxMTA4,5,1,5,,5,"Bro Woodward is the best BOM professor at BYU. I would highly recommend that you take his class. His tests are easy if you go to the reviews. His class is entertaining and insightful. The hardest part of the class was the BOM paper, but it is doable. TAKE WOODWARD.",,,A,,True,False,[],0,3
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-04-29 12:45:58 +0000 UTC,UmF0aW5nLTI2NDE1NjQ3,4,3,4,,5,"Brother Woodward seems to be a good teacher, but I feel like a bad LDS person. His Purposes of the Book of Mormon paper is impossible. I do not agree with a lot of his teachings, just because my testimony is SO based on the atonement, and we never seemed to talk about it. I&#39;m sure other people like him but he is not my cup of tea. Good luck.",,,,mandatory,True,False,[],7,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2016-04-28 21:19:03 +0000 UTC,UmF0aW5nLTI2NDEwNzEx,5,2,5,,5,Such an amazing class! Don&#39;t miss out. Brother Woodward is hilarious and his stories actually help you remember. He gives you a study guide for the tests and then holds review sessions where he gives you most of the answers. Only a few points in class so it is easy to have your grade slip from an A to A-.  Take this class!,,,A-,mandatory,True,False,[],0,4
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-04-21 02:57:40 +0000 UTC,UmF0aW5nLTI2MzQzOTAw,2,2,3,,4,"Woodward&#39;s class is an Easy A. What I didn&#39;t enjoy is Woodward preaching his own doctrine, and he talks about the gospel as if it makes him superior. It bothered me how he asks students how they are going to change the world, and said he hoped for them to figure it out when they didn&#39;t plan to. His assumptions about human behavior are very poor.",,,A,mandatory,True,False,[],8,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-04-19 17:13:52 +0000 UTC,UmF0aW5nLTI2MzI5OTk3,5,1,5,,4,"Woodward is by far the best religion professor at BYU. Not only are his tests 100% cake if you go to his test reviews, he is incredibly engaging in lecture and certainly keeps you wanting to come to class. Weekly chapter write-ups aren&#39;t tough at all, but there is a 4 page single-spaced paper that is relatively tough.",,,A,mandatory,True,False,[],0,3
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL122,2016-04-04 18:22:18 +0000 UTC,UmF0aW5nLTI2MjI4ODg3,5,2,5,,5,"His witty comments makes class enjoyable and he has such a strong testimony. On his study guides, he makes it very clear as to what  material will be on his tests. There is one term paper and each week there are page long chapter insights that are due, both assignments are fairly easy. You fill out your attendance and reading on Learning Suite.",,,A-,mandatory,True,False,[],0,3
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA122,2016-04-04 13:47:38 +0000 UTC,UmF0aW5nLTI2MjI2ODc5,5,2,5,,1,"He&#39;s a great teacher! Entertaining and makes things easy to understand. The tests are just like the study guides and he does reviews where he goes over the study guides. No quizzes, just self assessed attendance. One term paper that&#39;s not hard. Weekly chapter insights where you give opinions on assigned chapters. Again, tests are easy.",,,A,,True,False,[],0,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2016-01-07 13:27:52 +0000 UTC,UmF0aW5nLTI1ODk1OTU0,5,2,4,,4,Awesome professor! I personally found some awesome application in the scriptures in his class and filling out the weekly D&amp;C section summaries. I looked forward to class and the reading. He&#39;s very funny and real. Hardest part was the law of consecration paper but he grades very generously and I learned a lot doing it! Take D&amp;C from him for sure!,,,A,mandatory,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2016-01-05 19:18:01 +0000 UTC,UmF0aW5nLTI1ODgyNTQ5,5,3,5,,1,"Be prepared for a lot of reading. It&#39;s all good, but sometimes it will seem overwhelming. However, he is a hilarious teacher, he knows his stuff really well, and will always talk to you after class if you need help. Tests are straight forward, and the homework is easy. An essay on the law of consec. is prob the hardest part, but it was great.",,,A-,,False,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2016-01-01 13:15:43 +0000 UTC,UmF0aW5nLTI1ODU2MzY2,5,3,4,,5,"Bro. Woodward is hilarious, inspirational and amazing professor. He really applies the D&amp;C to you and makes it real. His presentations are very well put together, and he outlines what he wants you to know before class. There is a paper about the Law of Consecration and two exams, which were fairly easy if you go to class. Take D&amp;C or BoM from him!",,,A,mandatory,True,False,[],0,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-12-01 00:16:48 +0000 UTC,UmF0aW5nLTI1NTA5NDk3,5,2,5,,5,Professor Woodward is an amazing teacher! He really helped my understand the D&amp;C for the first time in my life. He always brought the spirit into the classroom! Assignments and tests aren&#39;t too hard. He sets you up to be successful in his class.,,,,non mandatory,True,False,[],0,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-11-04 13:47:44 +0000 UTC,UmF0aW5nLTI1MzQxNDg1,5,3,5,,5,"I&#39;m so sad that the semester is winding down, because this is my favorite class! Prof. Woodward has been my favorite teacher here at BYU. He is hilarious, and has really brought the D&amp;C to life for me. I&#39;ve learned so many things, and have felt the spirit so powerfully this semester. He has a great way of relating the scriptures to his students.",,,A,,True,False,[],0,3
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA121,2015-11-03 00:34:54 +0000 UTC,UmF0aW5nLTI1MzI5NzM4,4,2,5,,5,"I LOVED Brother Woodward!!! His class was relatively easy, and he curved the midterm. He&#39;s a great teacher, and he makes his lectures interesting and funny. I would definitely take a class from him again",,,,mandatory,True,False,[],0,4
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELA121,2015-10-20 18:17:54 +0000 UTC,UmF0aW5nLTI1MjcyMzAy,5,2,5,,1,"I took D&amp;C and BoM from him and I&#39;d take them both again. The weekly write ups are not difficult, do it and you get full points. There is one paper due and if you go talk to him, he will go through the whole thing with you. A midterm and a final, all the answers he gives you in class, if you miss anything he will give you the answers in test review",,,A,mandatory,True,False,[],0,4
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-06-24 01:12:56 +0000 UTC,UmF0aW5nLTI0OTkxMDYx,4,2,3,,1,"Professor Woodward is so funny but still respects the scriptures. The grading criteria was very clear and we knew what to expect. His test review sessions were also very helpful. There was a lot of reading, but that&#39;s what happens if you take it Spring term. I would definitely take this class again, it really brought the Spirit into my life. ",,,Not sure yet,mandatory,True,False,[],0,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC325,2015-04-21 12:49:38 +0000 UTC,UmF0aW5nLTI0NjM2NTky,4,3,5,,4,"Bro. Woodward is a hilarious guy, and  I really enjoyed his lectures. There were &#34;section summaries&#34; due once a week, and there was one paper on the Kirtland temple. Unfortunately,  a lot of his test questions seemed like trick questions, and multiple answers could be easily justified, so I felt like I had to read his mind. ",,,,,True,False,[],0,5
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL325,2015-04-10 17:02:26 +0000 UTC,UmF0aW5nLTI0NTc2NDcz,5,3,5,,1,"He&#39;s a great professor.  I would love to take another class from him for sure.  A lot of religion classes are just easy A&#39;s but you have to work a little for this one.  If you do every assignment though, you should be fine.  He is really eager to help students and want you to succeed.  If you actually want to learn, then this is a great class.",,,A,mandatory,True,False,[],1,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC325,2015-04-09 09:57:39 +0000 UTC,UmF0aW5nLTI0NTY3NjY5,5,2,4,,3,"A fair amount of reading and memorization, but expectations are very clear. Know the study guides and you&#39;re fine. Tougher grader on papers.",,,,,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,REL324,2015-02-01 17:06:15 +0000 UTC,UmF0aW5nLTI0MzUwOTQ4,5,4,5,,5,"There aren&#39;t a lot of tests, but the ones that he does give are hard. You have to know the information. A lot of reading, both reading the section and a section background. He is always willing to help.",,,,mandatory,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-15 21:30:45 +0000 UTC,UmF0aW5nLTI0Mjk1MTA3,4,2,4,,1,"There are daily reading assignments about the background to the sections. There are 2 papers, which are graded pretty average, not hard, but not easy. There is 1 midterm and 1 final. They are pretty easy, mostly remembering what was talked about in class. I gained a lot from this course, and Brother Woodward made all the D&amp;C sections make sense. ",,,A,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-13 18:33:21 +0000 UTC,UmF0aW5nLTI0MjgyMTE4,5,3,5,,4,"Brother Woodward really cares about his students&#39; learning, and is always willing to give great amounts of help. Be sure to at least do the historical background and section reading before class. FOLLOW THE GRADING CRITERIA. He looks for very specific things, especially in the papers. It&#39;s pretty easy to lose points on essays.",,,A,mandatory,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-09 00:52:52 +0000 UTC,UmF0aW5nLTI0MjU3ODA5,5,3,4,,5,"Brother Woodward is a great teacher. He puts the Doctrine and Covenants into a historical context that adds to the meaning of each section. If you keep up on the assignments, do the study guide, and attend the reviews the tests are easy. He grades his papers hard, but I learned a lot from writing them. ",,,,,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-06 15:46:57 +0000 UTC,UmF0aW5nLTI0MjM5Njg1,4,3,4,,1,"Bro Woodward is a funny guy and a good lecturer. His assignments really help you understand what you are reading. However, his tests are hard and oddly specific, much like other religion professors at BYU. Make sure you memorize dates and every little detail contained in the reading and lectures.",,,,,True,False,[],0,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-02 14:39:41 +0000 UTC,UmF0aW5nLTI0MjE2Njg3,5,2,4,,4,"Brother Woodward is AWESOME. First day of classes i sat in on his class to see if i wanted in, and was moved during his lecture. He is incredible, cares about his students, and helps you really learn the material. Tests require lots of studying, but i thought it was worth while! Would definitely take again.",,,,,True,False,[],2,2
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2015-01-01 17:11:46 +0000 UTC,UmF0aW5nLTI0MjEzMTQy,5,3,5,,5,"Woodward was a fantastic professor. I am taking another class from him because he was so helpful and his lectures were engaging, funny, and very informative. Woodward has extensive knowledge of the Doctrine and Covenants as well as a lot of other church material! I would strongly recommend taking a class from Woodward. ",,,A-,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2014-12-27 13:14:26 +0000 UTC,UmF0aW5nLTI0MTkyNTg1,3,3,4,,1,"Two papers,  D&amp;C section summaries and attendance in class. Professor Woodward is very knowledgeable with lots of supplemental material on his website. All of the work actually helps you learn which makes it worth it. Also, HE IS HILARIOUS and class is never boring!!! I definitely recommend taking it from Professor Woodward!",,,A,mandatory,True,False,[],0,0
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,RELC324,2014-12-22 19:28:57 +0000 UTC,UmF0aW5nLTI0MTcxMDM3,4,2,4,,4,"I love Brother Woodward! There is reading required before each class and a section summary, but it isn&#39;t too bad.  He has 2 papers and just one test and a final.  He is really fair but his tests are a little hard to study for. You have to memorize what happens for each section. The final was really easy.  I think I got an A minus.  ",,,A-,mandatory,True,False,[],1,1
Scott,Woodward,VGVhY2hlci0xOTM1ODQ0,Religion,Brigham Young University,324,2014-12-19 18:25:11 +0000 UTC,UmF0aW5nLTI0MTQ5Mzg5,5,2,5,,5,"He&#39;s very knowledgeable and provides great resources. Also good at presenting an atmosphere of the Spirit. Furthermore, I had him when it was his first semester teaching but you really wouldn&#39;t have known. My only complaint is that the 2 tests and the 2 papers are ridiculous. ",,,,mandatory,True,False,[],0,0
